Data Year,County,Fuel Type,Make,Model,Number of Vehicles
2018,Contra Costa,PHEV,Porsche,Panamera,39
2018,Contra Costa,PHEV,Porsche,Cayenne,40
2018,Contra Costa,PHEV,Porsche,918 Spyder,2
2018,Contra Costa,PHEV,Toyota,Prius Prime,963
2018,Contra Costa,PHEV,Toyota,Prius Plug-in Hybrid,1115
2018,Contra Costa,PHEV,Volvo,XC90,83
2018,Contra Costa,PHEV,Volvo,XC60,46
2018,Contra Costa,Propane,,,31
2018,Del Norte,Electric,BMW,i3,1
2018,Del Norte,Electric,Chevrolet,Spark EV,4
2018,Del Norte,Electric,Chevrolet,Bolt EV,4
2018,Del Norte,Electric,Ford,Focus,1
2018,Del Norte,Electric,Nissan,LEAF,4
2018,Del Norte,Electric,Smart,Fortwo Electric Drive,1
2018,Del Norte,Electric,Tesla,Model X,1
2018,Del Norte,Electric,Tesla,Model S,6
2018,Del Norte,Electric,Tesla,Model 3,2
2018,Del Norte,Electric,Volkswagen,e-Golf,2
2018,Del Norte,Bio Diesel,,,114
2018,Del Norte,Diesel,,,1380
2018,Del Norte,Flex Fuel,,,955
2018,Del Norte,Gasoline,,,15919
2018,Del Norte,Gasoline Hybrid,,,314
2018,Del Norte,Natural Gas,,,1
2018,Del Norte,PHEV,BMW,X5,1
2018,Del Norte,PHEV,BMW,i3 REx,1
2018,Del Norte,PHEV,Chevrolet,Volt,22
2018,Del Norte,PHEV,Ford,Fusion Energi,6
2018,Del Norte,PHEV,Ford,C-MAX Energi,1
2018,Del Norte,PHEV,Honda,Clarity Plug-In Hybrid,1
2018,Del Norte,PHEV,Toyota,Prius Prime,3
2018,Del Norte,PHEV,Toyota,Prius Plug-in Hybrid,3
2018,El Dorado,Electric,BMW,i3,4
2018,El Dorado,Electric,Chevrolet,Spark EV,18
2018,El Dorado,Electric,Chevrolet,Bolt EV,71
2018,El Dorado,Electric,FIAT,500e,27
2018,El Dorado,Electric,Ford,Focus,27
2018,El Dorado,Electric,Honda,Clarity Electric,4
2018,El Dorado,Electric,Hyundai,Ioniq Electric,2
2018,El Dorado,Electric,Kia,Soul EV,10
2018,El Dorado,Electric,Mercedes- Benz,B-Class,7
2018,El Dorado,Electric,Mitsubishi,i-MiEV,1
2018,El Dorado,Electric,Nissan,LEAF,139
2018,El Dorado,Electric,Smart,Fortwo Electric Drive,2
2018,El Dorado,Electric,Tesla,Model X,93
2018,El Dorado,Electric,Tesla,Model S,233
2018,El Dorado,Electric,Tesla,Model 3,208
2018,El Dorado,Electric,Toyota,RAV4 EV,8
2018,El Dorado,Electric,Volkswagen,e-Golf,26
2018,El Dorado,Bio Diesel,,,1282
2018,El Dorado,Diesel,,,9517
2018,El Dorado,Hydrogen ,Honda,Clarity Fuel Cell,5
2018,El Dorado,Hydrogen ,Toyota,Mirai,6
2018,El Dorado,Flex Fuel,,,6284
2018,El Dorado,Gasoline,,,141211
2018,El Dorado,Gasoline Hybrid,,,4643
2018,El Dorado,Natural Gas,,,7
2018,El Dorado,PHEV,Audi,A3 Sportback e-tron,11
2018,El Dorado,PHEV,BMW,X5,4
2018,El Dorado,PHEV,BMW,i8,3
2018,El Dorado,PHEV,BMW,i3 REx,22
2018,El Dorado,PHEV,BMW,7 Series,1
2018,El Dorado,PHEV,BMW,5 Series,14
2018,El Dorado,PHEV,BMW,3 Series,7
2018,El Dorado,PHEV,Cadillac,ELR,5
2018,El Dorado,PHEV,Cadillac,CT6 PLUG-IN Hybrid,1
2018,El Dorado,PHEV,Chevrolet,Volt,324
2018,El Dorado,PHEV,Chrysler,Pacifica Hybrid,12
2018,El Dorado,PHEV,Ford,Fusion Energi,165
2018,El Dorado,PHEV,Ford,C-MAX Energi,83
2018,El Dorado,PHEV,Honda,Clarity Plug-In Hybrid,41
2018,El Dorado,PHEV,Honda,Accord Plug-In,6
2018,El Dorado,PHEV,Hyundai,Sonata Plug-in Hybrid,12
2018,El Dorado,PHEV,Hyundai,Ioniq Plug-in Hybrid,6
2018,El Dorado,PHEV,Karma,Revero,1
2018,El Dorado,PHEV,Kia,Optima Plug-In Hybrid,14
2018,El Dorado,PHEV,Kia,Niro Plug-In Hybrid,14
2018,El Dorado,PHEV,Mercedes- Benz,S-Class,2
2018,El Dorado,PHEV,Mercedes- Benz,GLE,2
2018,El Dorado,PHEV,Mercedes- Benz,GLC,6
2018,El Dorado,PHEV,Mercedes- Benz,C-Class,11
2018,El Dorado,PHEV,Mitsubishi,Outlander PHEV,8
2018,El Dorado,PHEV,Porsche,Panamera,2
2018,El Dorado,PHEV,Porsche,Cayenne,2
2018,El Dorado,PHEV,Toyota,Prius Prime,120
2018,El Dorado,PHEV,Toyota,Prius Plug-in Hybrid,102
2018,El Dorado,PHEV,Volvo,XC90,11
2018,El Dorado,PHEV,Volvo,XC60,2
2018,El Dorado,Propane,,,16
2018,Fresno,Electric,BMW,i3,23
2018,Fresno,Electric,Chevrolet,Spark EV,151
2018,Fresno,Electric,Chevrolet,Bolt EV,117
2018,Fresno,Electric,FIAT,500e,1049
2018,Fresno,Electric,Ford,Focus,76
2018,Fresno,Electric,Honda,Fit EV,1
2018,Fresno,Electric,Honda,Clarity Electric,78
2018,Fresno,Electric,Hyundai,Ioniq Electric,2
2018,Fresno,Electric,Jaguar,I-PACE,1
2018,Fresno,Electric,Kia,Soul EV,10
2018,Fresno,Electric,Mercedes- Benz,B-Class,5
2018,Fresno,Electric,Mitsubishi,i-MiEV,11
2018,Fresno,Electric,Nissan,LEAF,304
2018,Fresno,Electric,Smart,Fortwo Electric Drive,7
2018,Fresno,Electric,Tesla,Roadster,5
2018,Fresno,Electric,Tesla,Model X,111
2018,Fresno,Electric,Tesla,Model S,276
2018,Fresno,Electric,Tesla,Model 3,304
2018,Fresno,Electric,Toyota,RAV4 EV,9
2018,Fresno,Electric,Volkswagen,e-Golf,34
2018,Fresno,Bio Diesel,,,2897
2018,Fresno,Diesel,,,13570
2018,Fresno,Flex Fuel,,,36086
2018,Fresno,Gasoline,,,576675
2018,Fresno,Gasoline Hybrid,,,12526
2018,Fresno,Natural Gas,,,20
2018,Fresno,PHEV,Audi,A3 Sportback e-tron,14
2018,Fresno,PHEV,BMW,X5,40
2018,Fresno,PHEV,BMW,i8,10
2018,Fresno,PHEV,BMW,i3 REx,60
2018,Fresno,PHEV,BMW,7 Series,1
2018,Fresno,PHEV,BMW,5 Series,40
2018,Fresno,PHEV,BMW,3 Series,12
2018,Fresno,PHEV,Cadillac,ELR,3
2018,Fresno,PHEV,Chevrolet,Volt,481
2018,Fresno,PHEV,Chrysler,Pacifica Hybrid,43
2018,Fresno,PHEV,Fisker,Karma,5
2018,Fresno,PHEV,Ford,Fusion Energi,202
2018,Fresno,PHEV,Ford,C-MAX Energi,83
2018,Fresno,PHEV,Honda,Clarity Plug-In Hybrid,67
2018,Fresno,PHEV,Honda,Accord Plug-In,1
2018,Fresno,PHEV,Hyundai,Sonata Plug-in Hybrid,13
2018,Fresno,PHEV,Hyundai,Ioniq Plug-in Hybrid,11
2018,Fresno,PHEV,Kia,Optima Plug-In Hybrid,12
2018,Fresno,PHEV,Kia,Niro Plug-In Hybrid,7
2018,Fresno,PHEV,Mercedes- Benz,S-Class,7
2018,Fresno,PHEV,Mercedes- Benz,GLE,6
2018,Fresno,PHEV,Mercedes- Benz,GLC,2
2018,Fresno,PHEV,Mercedes- Benz,C-Class,8
2018,Fresno,PHEV,MINI,Countryman Plug-in Hybrid,1
2018,Fresno,PHEV,Mitsubishi,Outlander PHEV,7
2018,Fresno,PHEV,Porsche,Panamera,3
2018,Fresno,PHEV,Porsche,Cayenne,14
2018,Fresno,PHEV,Porsche,918 Spyder,1
2018,Fresno,PHEV,Toyota,Prius Prime,280
2018,Fresno,PHEV,Toyota,Prius Plug-in Hybrid,130
2018,Fresno,PHEV,Volvo,XC90,12
2018,Fresno,PHEV,Volvo,XC60,4
2018,Fresno,Propane,,,21
2018,Glenn,Electric,Chevrolet,Bolt EV,1
2018,Glenn,Electric,FIAT,500e,1
2018,Glenn,Electric,Nissan,LEAF,3
2018,Glenn,Electric,Tesla,Model X,1
2018,Glenn,Electric,Tesla,Model S,1
2018,Glenn,Electric,Tesla,Model 3,2
2018,Glenn,Bio Diesel,,,427
2018,Glenn,Diesel,,,1793
2018,Glenn,Flex Fuel,,,1520
2018,Glenn,Gasoline,,,19802
2018,Glenn,Gasoline Hybrid,,,291
2018,Glenn,PHEV,BMW,i3 REx,1
2018,Glenn,PHEV,Chevrolet,Volt,4
2018,Glenn,PHEV,Ford,Fusion Energi,4
2018,Glenn,PHEV,Ford,C-MAX Energi,8
2018,Glenn,PHEV,Mitsubishi,Outlander PHEV,3
2018,Glenn,PHEV,Toyota,Prius Prime,5
2018,Glenn,PHEV,Volvo,XC90,1
2018,Glenn,Propane,,,2
2018,Humboldt,Electric,BMW,i3,5
2018,Humboldt,Electric,Chevrolet,Spark EV,12
2018,Humboldt,Electric,Chevrolet,Bolt EV,27
2018,Humboldt,Electric,FIAT,500e,40
2018,Humboldt,Electric,Ford,Focus,12
2018,Humboldt,Electric,Honda,Fit EV,1
2018,Humboldt,Electric,Honda,Clarity Electric,2
2018,Humboldt,Electric,Kia,Soul EV,5
2018,Humboldt,Electric,Mitsubishi,i-MiEV,2
2018,Humboldt,Electric,Nissan,LEAF,126
2018,Humboldt,Electric,Smart,Fortwo Electric Drive,14
2018,Humboldt,Electric,Tesla,Model X,12
2018,Humboldt,Electric,Tesla,Model S,38
2018,Humboldt,Electric,Tesla,Model 3,39
2018,Humboldt,Electric,Toyota,RAV4 EV,2
2018,Humboldt,Electric,Volkswagen,e-Golf,1
2018,Humboldt,Bio Diesel,,,1101
2018,Humboldt,Diesel,,,8580
2018,Humboldt,Flex Fuel,,,4246
2018,Humboldt,Gasoline,,,90208
2018,Humboldt,Gasoline Hybrid,,,3203
2018,Humboldt,PHEV,Audi,A3 Sportback e-tron,4
2018,Humboldt,PHEV,BMW,X5,10
2018,Humboldt,PHEV,BMW,i8,1
2018,Humboldt,PHEV,BMW,i3 REx,17
2018,Humboldt,PHEV,BMW,5 Series,5
2018,Humboldt,PHEV,BMW,3 Series,1
2018,Humboldt,PHEV,Chevrolet,Volt,303
2018,Humboldt,PHEV,Chrysler,Pacifica Hybrid,10
2018,Humboldt,PHEV,Ford,Fusion Energi,82
2018,Humboldt,PHEV,Ford,C-MAX Energi,52
2018,Humboldt,PHEV,Honda,Clarity Plug-In Hybrid,18
2018,Humboldt,PHEV,Honda,Accord Plug-In,3
2018,Humboldt,PHEV,Hyundai,Sonata Plug-in Hybrid,6
2018,Humboldt,PHEV,Hyundai,Ioniq Plug-in Hybrid,3
2018,Humboldt,PHEV,Kia,Optima Plug-In Hybrid,3
2018,Humboldt,PHEV,Kia,Niro Plug-In Hybrid,9
2018,Humboldt,PHEV,Mitsubishi,Outlander PHEV,3
2018,Humboldt,PHEV,Porsche,Cayenne,1
2018,Humboldt,PHEV,Toyota,Prius Prime,80
2018,Humboldt,PHEV,Toyota,Prius Plug-in Hybrid,219
2018,Humboldt,PHEV,Volvo,XC90,1
2018,Humboldt,PHEV,Volvo,XC60,1
2018,Humboldt,Propane,,,3
2018,Imperial,Electric,BMW,i3,1
2018,Imperial,Electric,Chevrolet,Spark EV,1
2018,Imperial,Electric,Chevrolet,Bolt EV,2
2018,Imperial,Electric,FIAT,500e,5
2018,Imperial,Electric,Ford,Focus,4
2018,Imperial,Electric,Mitsubishi,i-MiEV,1
2018,Imperial,Electric,Nissan,LEAF,2
2018,Imperial,Electric,Smart,Fortwo Electric Drive,4
2018,Imperial,Electric,Tesla,Model X,8
2018,Imperial,Electric,Tesla,Model S,13
2018,Imperial,Electric,Tesla,Model 3,12
2018,Imperial,Electric,Volkswagen,e-Golf,1
2018,Imperial,Bio Diesel,,,737
2018,Imperial,Diesel,,,2812
2018,Imperial,Flex Fuel,,,8010
2018,Imperial,Gasoline,,,139992
2018,Imperial,Gasoline Hybrid,,,1397
2018,Imperial,Natural Gas,,,21
2018,Imperial,PHEV,Audi,A3 Sportback e-tron,1
2018,Imperial,PHEV,BMW,i8,1
2018,Imperial,PHEV,BMW,i3 REx,2
2018,Imperial,PHEV,BMW,5 Series,4
2018,Imperial,PHEV,Cadillac,CT6 PLUG-IN Hybrid,1
2018,Imperial,PHEV,Chevrolet,Volt,24
2018,Imperial,PHEV,Chrysler,Pacifica Hybrid,2
2018,Imperial,PHEV,Ford,Fusion Energi,26
2018,Imperial,PHEV,Ford,C-MAX Energi,3
2018,Imperial,PHEV,Honda,Clarity Plug-In Hybrid,4
2018,Imperial,PHEV,Hyundai,Sonata Plug-in Hybrid,1
2018,Imperial,PHEV,Hyundai,Ioniq Plug-in Hybrid,1
2018,Imperial,PHEV,Mercedes- Benz,S-Class,1
2018,Imperial,PHEV,Mercedes- Benz,C-Class,1
2018,Imperial,PHEV,MINI,Countryman Plug-in Hybrid,1
2018,Imperial,PHEV,Porsche,Panamera,1
2018,Imperial,PHEV,Toyota,Prius Prime,26
2018,Imperial,PHEV,Toyota,Prius Plug-in Hybrid,7
2018,Imperial,PHEV,Volvo,XC90,1
2018,Imperial,PHEV,Volvo,XC60,1
2018,Imperial,Propane,,,8
2018,Inyo,Electric,Ford,Focus,1
2018,Inyo,Electric,Nissan,LEAF,1
2018,Inyo,Electric,Tesla,Model S,5
2018,Inyo,Electric,Tesla,Model 3,9
2018,Inyo,Bio Diesel,,,154
2018,Inyo,Diesel,,,1399
2018,Inyo,Flex Fuel,,,835
2018,Inyo,Gasoline,,,15630
2018,Inyo,Gasoline Hybrid,,,315
2018,Inyo,Natural Gas,,,2
2018,Inyo,PHEV,BMW,3 Series,1
2018,Inyo,PHEV,Chevrolet,Volt,5
2018,Inyo,PHEV,Ford,Fusion Energi,1
2018,Inyo,PHEV,Ford,C-MAX Energi,3
2018,Inyo,PHEV,Honda,Clarity Plug-In Hybrid,1
2018,Inyo,PHEV,MINI,Countryman Plug-in Hybrid,1
2018,Inyo,PHEV,Toyota,Prius Prime,5
2018,Inyo,PHEV,Toyota,Prius Plug-in Hybrid,9
2018,Kern,Electric,BMW,i3,10
2018,Kern,Electric,Chevrolet,Spark EV,26
2018,Kern,Electric,Chevrolet,Bolt EV,64
2018,Kern,Electric,FIAT,500e,125
2018,Kern,Electric,Ford,Transit Connect Electric,1
2018,Kern,Electric,Ford,Focus,23
2018,Kern,Electric,Honda,Fit EV,1
2018,Kern,Electric,Honda,Clarity Electric,4
2018,Kern,Electric,Hyundai,Ioniq Electric,6
2018,Kern,Electric,Jaguar,I-PACE,1
2018,Kern,Electric,Kia,Soul EV,8
2018,Kern,Electric,Mercedes- Benz,B-Class,3
2018,Kern,Electric,Mitsubishi,i-MiEV,7
2018,Kern,Electric,Nissan,LEAF,186
2018,Kern,Electric,Smart,Fortwo Electric Drive,8
2018,Kern,Electric,Tesla,Roadster,1
2018,Kern,Electric,Tesla,Model X,66
2018,Kern,Electric,Tesla,Model S,120
2018,Kern,Electric,Tesla,Model 3,145
2018,Kern,Electric,Toyota,RAV4 EV,1
2018,Kern,Electric,Volkswagen,e-Golf,12
2018,Kern,Bio Diesel,,,3576
2018,Kern,Diesel,,,18326
2018,Kern,Hydrogen ,Toyota,Mirai,2
2018,Kern,Flex Fuel,,,37099
2018,Kern,Gasoline,,,498871
2018,Kern,Gasoline Hybrid,,,9063
2018,Kern,Natural Gas,,,35
2018,Kern,PHEV,Audi,A3 Sportback e-tron,7
2018,Kern,PHEV,BMW,X5,36
2018,Kern,PHEV,BMW,i8,17
2018,Kern,PHEV,BMW,i3 REx,46
2018,Kern,PHEV,BMW,7 Series,6
2018,Kern,PHEV,BMW,5 Series,65
2018,Kern,PHEV,BMW,3 Series,21
2018,Kern,PHEV,Cadillac,ELR,3
2018,Kern,PHEV,Cadillac,CT6 PLUG-IN Hybrid,2
2018,Kern,PHEV,Chevrolet,Volt,268
2018,Kern,PHEV,Chrysler,Pacifica Hybrid,32
2018,Kern,PHEV,Ford,Fusion Energi,262
2018,Kern,PHEV,Ford,C-MAX Energi,136
2018,Kern,PHEV,Honda,Clarity Plug-In Hybrid,53
2018,Kern,PHEV,Honda,Accord Plug-In,2
2018,Kern,PHEV,Hyundai,Sonata Plug-in Hybrid,21
2018,Kern,PHEV,Hyundai,Ioniq Plug-in Hybrid,16
2018,Kern,PHEV,Kia,Optima Plug-In Hybrid,6
2018,Kern,PHEV,Kia,Niro Plug-In Hybrid,6
2018,Kern,PHEV,McLaren,P1,1
2018,Kern,PHEV,Mercedes- Benz,S-Class,5
2018,Kern,PHEV,Mercedes- Benz,GLE,4
2018,Kern,PHEV,Mercedes- Benz,GLC,2
2018,Kern,PHEV,Mercedes- Benz,C-Class,8
2018,Kern,PHEV,MINI,Countryman Plug-in Hybrid,1
2018,Kern,PHEV,Mitsubishi,Outlander PHEV,9
2018,Kern,PHEV,Porsche,Panamera,1
2018,Kern,PHEV,Porsche,Cayenne,4
2018,Kern,PHEV,Toyota,Prius Prime,162
2018,Kern,PHEV,Toyota,Prius Plug-in Hybrid,70
2018,Kern,PHEV,Volvo,XC90,1
2018,Kern,PHEV,Volvo,XC60,1
2018,Kern,Propane,,,16
2018,Kings,Electric,BMW,i3,1
2018,Kings,Electric,Chevrolet,Spark EV,4
2018,Kings,Electric,Chevrolet,Bolt EV,4
2018,Kings,Electric,FIAT,500e,44
2018,Kings,Electric,Ford,Focus,1
2018,Kings,Electric,Honda,Clarity Electric,1
2018,Kings,Electric,Nissan,LEAF,19
2018,Kings,Electric,Smart,Fortwo Electric Drive,1
2018,Kings,Electric,Tesla,Model X,7
2018,Kings,Electric,Tesla,Model S,11
2018,Kings,Electric,Tesla,Model 3,20
2018,Kings,Electric,Toyota,RAV4 EV,1
2018,Kings,Electric,Volkswagen,e-Golf,5
2018,Kings,Bio Diesel,,,612
2018,Kings,Diesel,,,2666
2018,Kings,Hydrogen ,Toyota,Mirai,1
2018,Kings,Flex Fuel,,,6584
2018,Kings,Gasoline,,,76763
2018,Kings,Gasoline Hybrid,,,1327
2018,Kings,Natural Gas,,,5
2018,Kings,PHEV,BMW,X5,1
2018,Kings,PHEV,BMW,i8,1
2018,Kings,PHEV,BMW,i3 REx,2
2018,Kings,PHEV,BMW,3 Series,1
2018,Kings,PHEV,Chevrolet,Volt,36
2018,Kings,PHEV,Chrysler,Pacifica Hybrid,2
2018,Kings,PHEV,Ford,Fusion Energi,34
2018,Kings,PHEV,Ford,C-MAX Energi,1
2018,Kings,PHEV,Honda,Clarity Plug-In Hybrid,8
2018,Kings,PHEV,Honda,Accord Plug-In,1
2018,Kings,PHEV,Hyundai,Sonata Plug-in Hybrid,1
2018,Kings,PHEV,Hyundai,Ioniq Plug-in Hybrid,1
2018,Kings,PHEV,Kia,Optima Plug-In Hybrid,1
2018,Kings,PHEV,Kia,Niro Plug-In Hybrid,2
2018,Kings,PHEV,Toyota,Prius Prime,45
2018,Kings,PHEV,Toyota,Prius Plug-in Hybrid,16
2018,Kings,Propane,,,4
2018,Lake,Electric,Chevrolet,Bolt EV,11
2018,Lake,Electric,FIAT,500e,8
2018,Lake,Electric,Honda,Clarity Electric,1
2018,Lake,Electric,Kia,Soul EV,5
2018,Lake,Electric,Mitsubishi,i-MiEV,1
2018,Lake,Electric,Nissan,LEAF,26
2018,Lake,Electric,Tesla,Model X,2
2018,Lake,Electric,Tesla,Model S,19
2018,Lake,Electric,Tesla,Model 3,12
2018,Lake,Electric,Volkswagen,e-Golf,2
2018,Lake,Bio Diesel,,,379
2018,Lake,Diesel,,,3771
2018,Lake,Flex Fuel,,,2583
2018,Lake,Gasoline,,,53394
2018,Lake,Gasoline Hybrid,,,1282
2018,Lake,Natural Gas,,,4
2018,Lake,PHEV,BMW,X5,1
2018,Lake,PHEV,BMW,i3 REx,5
2018,Lake,PHEV,BMW,5 Series,1
2018,Lake,PHEV,Cadillac,ELR,1
2018,Lake,PHEV,Chevrolet,Volt,67
2018,Lake,PHEV,Chrysler,Pacifica Hybrid,4
2018,Lake,PHEV,Ford,Fusion Energi,27
2018,Lake,PHEV,Ford,C-MAX Energi,20
2018,Lake,PHEV,Honda,Clarity Plug-In Hybrid,3
2018,Lake,PHEV,Hyundai,Sonata Plug-in Hybrid,1
2018,Lake,PHEV,Kia,Optima Plug-In Hybrid,3
2018,Lake,PHEV,Kia,Niro Plug-In Hybrid,1
2018,Lake,PHEV,Porsche,Panamera,1
2018,Lake,PHEV,Toyota,Prius Prime,16
2018,Lake,PHEV,Toyota,Prius Plug-in Hybrid,27
2018,Lake,Propane,,,5
2018,Lassen,Electric,Chevrolet,Bolt EV,1
2018,Lassen,Electric,Tesla,Model X,1
2018,Lassen,Bio Diesel,,,350
2018,Lassen,Diesel,,,2202
2018,Lassen,Flex Fuel,,,1251
2018,Lassen,Gasoline,,,17607
2018,Lassen,Gasoline Hybrid,,,166
2018,Lassen,Natural Gas,,,1
2018,Lassen,PHEV,Audi,A3 Sportback e-tron,1
2018,Lassen,PHEV,BMW,i3 REx,1
2018,Lassen,PHEV,Chevrolet,Volt,5
2018,Lassen,PHEV,Chrysler,Pacifica Hybrid,1
2018,Lassen,PHEV,Ford,Fusion Energi,1
2018,Lassen,PHEV,Ford,C-MAX Energi,1
2018,Lassen,PHEV,Toyota,Prius Plug-in Hybrid,1
2018,Lassen,PHEV,Volvo,XC90,1
2018,Lassen,Propane,,,1
2018,Los Angeles,Electric,BMW,i3,1742
2018,Los Angeles,Electric,Chevrolet,Spark EV,775
2018,Los Angeles,Electric,Chevrolet,Bolt EV,5089
2018,Los Angeles,Electric,FIAT,500e,4922
2018,Los Angeles,Electric,Ford,Transit Connect Electric,29
2018,Los Angeles,Electric,Ford,Ranger,3
2018,Los Angeles,Electric,Ford,Focus,575
2018,Los Angeles,Electric,Honda,Fit EV,190
2018,Los Angeles,Electric,Honda,Clarity Electric,525
2018,Los Angeles,Electric,Hyundai,Ioniq Electric,293
2018,Los Angeles,Electric,Jaguar,I-PACE,21
2018,Los Angeles,Electric,Kia,Soul EV,764
2018,Los Angeles,Electric,Mercedes- Benz,B-Class,537
2018,Los Angeles,Electric,MINI,Mini E,3
2018,Los Angeles,Electric,Mitsubishi,i-MiEV,94
2018,Los Angeles,Electric,Nissan,LEAF,4762
2018,Los Angeles,Electric,Scion,iQ EV,29
2018,Los Angeles,Electric,Smart,Fortwo Electric Drive,411
2018,Los Angeles,Electric,Tesla,Roadster,106
2018,Los Angeles,Electric,Tesla,Model X,5522
2018,Los Angeles,Electric,Tesla,Model S,13242
2018,Los Angeles,Electric,Tesla,Model 3,10660
2018,Los Angeles,Electric,Toyota,RAV4 EV,357
2018,Los Angeles,Electric,Volkswagen,e-Golf,1632
2018,Los Angeles,Bio Diesel,,,8933
2018,Los Angeles,Diesel,,,65951
2018,Los Angeles,Hydrogen ,Honda,FCX Clarity,1
2018,Los Angeles,Hydrogen ,Honda,Clarity Fuel Cell,334
2018,Los Angeles,Hydrogen ,Hyundai,Tucson Fuel Cell,55
2018,Los Angeles,Hydrogen ,Toyota,Mirai,1506
2018,Los Angeles,Flex Fuel,,,210195
2018,Los Angeles,Gasoline,,,6266916
2018,Los Angeles,Gasoline Hybrid,,,280799
2018,Los Angeles,Natural Gas,,,2289
2018,Los Angeles,PHEV,Audi,A3 Sportback e-tron,2436
2018,Los Angeles,PHEV,BMW,X5,1840
2018,Los Angeles,PHEV,BMW,i8,583
2018,Los Angeles,PHEV,BMW,i3 REx,4315
2018,Los Angeles,PHEV,BMW,7 Series,125
2018,Los Angeles,PHEV,BMW,5 Series,2329
2018,Los Angeles,PHEV,BMW,3 Series,1532
2018,Los Angeles,PHEV,Cadillac,ELR,137
2018,Los Angeles,PHEV,Cadillac,CT6 PLUG-IN Hybrid,58
2018,Los Angeles,PHEV,Chevrolet,Volt,17578
2018,Los Angeles,PHEV,Chrysler,Pacifica Hybrid,748
2018,Los Angeles,PHEV,Fisker,Karma,96
2018,Los Angeles,PHEV,Ford,Fusion Energi,5823
2018,Los Angeles,PHEV,Ford,C-MAX Energi,3313
2018,Los Angeles,PHEV,Honda,Clarity Plug-In Hybrid,2135
2018,Los Angeles,PHEV,Honda,Accord Plug-In,150
2018,Los Angeles,PHEV,Hyundai,Sonata Plug-in Hybrid,451
2018,Los Angeles,PHEV,Hyundai,Ioniq Plug-in Hybrid,240
2018,Los Angeles,PHEV,Karma,Revero,23
2018,Los Angeles,PHEV,Kia,Optima Plug-In Hybrid,472
2018,Los Angeles,PHEV,Kia,Niro Plug-In Hybrid,325
2018,Los Angeles,PHEV,McLaren,P1,5
2018,Los Angeles,PHEV,Mercedes- Benz,S-Class,409
2018,Los Angeles,PHEV,Mercedes- Benz,GLE,253
2018,Los Angeles,PHEV,Mercedes- Benz,GLC,153
2018,Los Angeles,PHEV,Mercedes- Benz,C-Class,652
2018,Los Angeles,PHEV,MINI,Countryman Plug-in Hybrid,126
2018,Los Angeles,PHEV,Mitsubishi,Outlander PHEV,238
2018,Los Angeles,PHEV,Porsche,Panamera,247
2018,Los Angeles,PHEV,Porsche,Cayenne,589
2018,Los Angeles,PHEV,Porsche,918 Spyder,9
2018,Los Angeles,PHEV,Toyota,Prius Prime,6041
2018,Los Angeles,PHEV,Toyota,Prius Plug-in Hybrid,6672
2018,Los Angeles,PHEV,Toyota,Prius,10
2018,Los Angeles,PHEV,Volvo,XC90,483
2018,Los Angeles,PHEV,Volvo,XC60,214
2018,Los Angeles,PHEV,Volvo,S90,46
2018,Los Angeles,Propane,,,164
2018,Madera,Electric,Chevrolet,Spark EV,11
2018,Madera,Electric,Chevrolet,Bolt EV,10
2018,Madera,Electric,FIAT,500e,64
2018,Madera,Electric,Ford,Focus,3
2018,Madera,Electric,Jaguar,I-PACE,1
2018,Madera,Electric,Kia,Soul EV,4
2018,Madera,Electric,Mitsubishi,i-MiEV,1
2018,Madera,Electric,Nissan,LEAF,18
2018,Madera,Electric,Smart,Fortwo Electric Drive,1
2018,Madera,Electric,Tesla,Model X,6
2018,Madera,Electric,Tesla,Model S,24
2018,Madera,Electric,Tesla,Model 3,23
2018,Madera,Electric,Toyota,RAV4 EV,1
2018,Madera,Electric,Volkswagen,e-Golf,2
2018,Madera,Bio Diesel,,,728
2018,Madera,Diesel,,,4003
2018,Madera,Flex Fuel,,,6292
2018,Madera,Gasoline,,,90825
2018,Madera,Gasoline Hybrid,,,1752
2018,Madera,Natural Gas,,,5
2018,Madera,PHEV,BMW,X5,1
2018,Madera,PHEV,BMW,i8,1
2018,Madera,PHEV,BMW,i3 REx,4
2018,Madera,PHEV,BMW,5 Series,3
2018,Madera,PHEV,Chevrolet,Volt,68
2018,Madera,PHEV,Chrysler,Pacifica Hybrid,5
2018,Madera,PHEV,Fisker,Karma,1
2018,Madera,PHEV,Ford,Fusion Energi,26
2018,Madera,PHEV,Ford,C-MAX Energi,17
2018,Madera,PHEV,Honda,Clarity Plug-In Hybrid,6
2018,Madera,PHEV,Honda,Accord Plug-In,2
2018,Madera,PHEV,Hyundai,Sonata Plug-in Hybrid,2
2018,Madera,PHEV,Hyundai,Ioniq Plug-in Hybrid,1
2018,Madera,PHEV,Kia,Optima Plug-In Hybrid,1
2018,Madera,PHEV,Mercedes- Benz,GLE,1
2018,Madera,PHEV,Mercedes- Benz,C-Class,1
2018,Madera,PHEV,Porsche,Panamera,1
2018,Madera,PHEV,Toyota,Prius Prime,28
2018,Madera,PHEV,Toyota,Prius Plug-in Hybrid,20
2018,Madera,PHEV,Volvo,XC90,3
2018,Madera,PHEV,Volvo,XC60,1
2018,Madera,Propane,,,5
2018,Marin,Electric,BMW,i3,99
2018,Marin,Electric,Chevrolet,Spark EV,52
2018,Marin,Electric,Chevrolet,Bolt EV,490
2018,Marin,Electric,FIAT,500e,211
